id,name,X,Y,area,subcatchment,river,catchment,country
814,Bekes duzzaszto a.,5167500.0,2692500.0,10150.0,Tisa,Koros,Danube,HU
815,Bekes duzzaszto f.,5172500.0,2692500.0,9475.0,Tisa,Koros,Danube,HU
816,Budapest Kvassay zsilip f.,5002500.0,2747500.0,184625.0,Danube,Danube,Danube,HU
817,Kormend,4822500.0,2677500.0,4775.0,Raab,Raba,Danube,HU
818,Korosladany hid,5162500.0,2712500.0,8775.0,Tisa,Crisul Repede,Danube,HU
822,Hetin,5162500.0,2567500.0,2000.0,Tamis,Stari Begej,Danube,RS
823,Gamzigrad,5297500.0,2392500.0,1200.0,Danube,Crni Timok,Danube,RS
824,Wilsele-Wijgmaal,3947500.0,3097500.0,875.0,Scheldt,Dyle,Scheldt,BE
825,Eppegem,3927500.0,3107500.0,1150.0,Scheldt,Zenne,Scheldt,BE
829,Räpina,5337500.0,4012500.0,1150.0,Narva,Vohandu jogi,Narva,EE
830,Aarschot,3962500.0,3112500.0,2100.0,Scheldt,Demer,Scheldt,BE
831,Prijepolje,5102500.0,2302500.0,3225.0,Sava,Lim,Danube,RS
832,Raska,5182500.0,2307500.0,6275.0,Velika Morava,Ibar,Danube,RS
833,L'Ill à Ensisheim,4122500.0,2747500.0,975.0,Ill,Ill,Rhine,FR
834,Boretto,4367500.0,2422500.0,55525.0,Po,Po,Po,IT
836,Ladesic Draga,4742500.0,2502500.0,1600.0,Sava,Kupa,Danube,HR
837,Kamanje,4737500.0,2517500.0,2225.0,Sava,Kupa,Danube,HR
838,Karlovac,4752500.0,2502500.0,3050.0,Sava,Kupa,Danube,HR
839,Jamnicka Kiselica,4772500.0,2507500.0,6600.0,Sava,Kupa,Danube,HR
840,Sisinec,4787500.0,2502500.0,7050.0,Sava,Kupa,Danube,HR
841,Farkasic,4802500.0,2497500.0,8525.0,Sava,Kupa,Danube,HR
842,Kostajnica,4832500.0,2472500.0,9000.0,Sava,Una,Danube,HR
843,Dubica,4852500.0,2477500.0,9400.0,Sava,Una,Danube,HR
844,Drenje Brdovecko,4762500.0,2542500.0,10575.0,Sava,Sava,Danube,HR
845,Zagreb,4787500.0,2537500.0,12250.0,Sava,Sava,Danube,HR
846,Rugvica,4812500.0,2527500.0,12925.0,Sava,Sava,Danube,HR
850,Jasenovac,4857500.0,2487500.0,23400.0,Sava,Sava,Danube,HR
851,Stara Gradiska,4882500.0,2477500.0,39300.0,Sava,Sava,Danube,HR
852,Davor C.S.,4907500.0,2472500.0,40825.0,Sava,Sava,Danube,HR
853,Slavonski Kobas,4917500.0,2472500.0,46100.0,Sava,Sava,Danube,HR
854,Slavonski Brod,4947500.0,2477500.0,49725.0,Sava,Sava,Danube,HR
856,Zupanja Stepenica,4997500.0,2482500.0,61425.0,Sava,Sava,Danube,HR
857,Donja Dubrava,4842500.0,2602500.0,17000.0,Drava,Drava,Danube,HR
858,Botovo,4852500.0,2597500.0,31300.0,Drava,Drava,Danube,HR
859,Novo Virje Skela,4867500.0,2582500.0,32150.0,Drava,Drava,Danube,HR
860,Terezino Polje,4892500.0,2567500.0,34300.0,Drava,Drava,Danube,HR
863,Donji Miholjac C.S.,4952500.0,2552500.0,37725.0,Drava,Drava,Danube,HR
864,Belisce,4982500.0,2542500.0,37900.0,Drava,Drava,Danube,HR
866,Batina,5002500.0,2572500.0,209125.0,Danube,Danube,Danube,HR
867,Aljmas,5017500.0,2532500.0,253200.0,Danube,Danube,Danube,HR
868,Dalj,5022500.0,2532500.0,253225.0,Danube,Danube,Danube,HR
869,Vukovar,5022500.0,2517500.0,253950.0,Danube,Danube,Danube,HR
870,Ilok,5052500.0,2502500.0,255550.0,Danube,Danube,Danube,HR
876,Günzburg u. d. Günzmündung,4342500.0,2817500.0,9550.0,Danube,Danube,Danube,DE
879,Neuburg,4402500.0,2847500.0,20125.0,Danube,Danube,Danube,DE
882,Oberndorf,4467500.0,2872500.0,26525.0,Danube,Danube,Danube,DE
883,Regensburg Eiserne Brücke,4467500.0,2882500.0,32525.0,Danube,Danube,Danube,DE
884,Schwabelweis,4482500.0,2882500.0,35625.0,Danube,Danube,Danube,DE
886,Pfelling,4522500.0,2867500.0,37750.0,Danube,Danube,Danube,DE
888,Hofkirchen,4552500.0,2842500.0,47700.0,Danube,Danube,Danube,DE
891,Passau Ilzstadt,4577500.0,2832500.0,76775.0,Danube,Danube,Danube,DE
892,Wiblingen,4322500.0,2802500.0,2300.0,Iller,Iller,Danube,DE
893,Landsberg,4387500.0,2767500.0,2325.0,Lech,Lech,Danube,DE
894,Haunstetten,4392500.0,2797500.0,2700.0,Lech,Lech,Danube,DE
895,Augsburg u. d. Wertachmündung,4387500.0,2807500.0,4075.0,Lech,Lech,Danube,DE
900,Heitzenhofen,4462500.0,2887500.0,5475.0,Naab,Naab,Danube,DE
903,Marienthal,4482500.0,2902500.0,2675.0,Regen,Regen,Danube,DE
904,München,4437500.0,2777500.0,2850.0,Isar,Isar,Danube,DE
905,Freising,4447500.0,2817500.0,3150.0,Isar,Amper,Danube,DE
906,Landshut Birket,4472500.0,2822500.0,7900.0,Isar,Isar,Danube,DE
912,Mühldorf,4502500.0,2787500.0,12500.0,Inn,Inn,Danube,DE
914,Burgkirchen,4527500.0,2792500.0,2250.0,Inn,Alz,Danube,DE
919,Trunstadt,4377500.0,2977500.0,11925.0,Main,Main,Rhine,DE
920,Schweinfurt Neuer Hafen,4332500.0,2987500.0,12675.0,Main,Main,Rhine,DE
921,Würzburg,4317500.0,2962500.0,13925.0,Main,Main,Rhine,DE
922,Steinbach,4292500.0,2987500.0,18225.0,Main,Main,Rhine,DE
924,Kleinheubach,4262500.0,2962500.0,21600.0,Main,Main,Rhine,DE
928,Pettstadt,4392500.0,2967500.0,6975.0,Main,Regnitz,Rhine,DE
930,Alken,4142500.0,3022500.0,27925.0,Moselle,Moselle,Rhine,DE
931,Lauffen,4257500.0,2877500.0,7950.0,Neckar,Neckar,Rhine,DE
932,Ziegelhausen AMS,4232500.0,2922500.0,13875.0,Neckar,Neckar,Rhine,DE
933,Rockenau SKA,4247500.0,2927500.0,12975.0,Neckar,Neckar,Rhine,DE
934,Hattingen,4127500.0,3147500.0,4225.0,Ruhr,Ruhr,Rhine,DE
936,Boxberg,4642500.0,3152500.0,675.0,Havel,Black Schops,Elbe,DE
940,Leisnig,4527500.0,3122500.0,2875.0,Mulde,Freiberger Mulde,Elbe,DE
941,Lieske,4637500.0,3142500.0,775.0,Havel,Spree,Elbe,DE
945,Zittau 1,4662500.0,3097500.0,675.0,Neisse,Lusatian Neisse,Oder,DE
952,Sorbolo,4357500.0,2412500.0,725.0,Enza,Enza,Po,IT
953,St. Pieter Noord,4017500.0,3082500.0,21075.0,Meuse,Meuse,Rhine,NL
954,Embalse de Benínar,3157500.0,1637500.0,500.0,Adra,Lucainena,Adra,ES
956,Aljaima,3007500.0,1642500.0,2725.0,Guadalhorce,Guadalhorce,Guadalhorce,ES
960,Terque (Andarax),3192500.0,1637500.0,550.0,Andarax,Andarax,Andarax,ES
968,Corbones_Ca,2942500.0,1747500.0,1750.0,Corbones,Corbones,Guadalquivir,ES
969,Llano de Vela,3187500.0,1792500.0,1225.0,Guadalimar,Guadalmena,Guadalquivir,ES
972,Genil_Ecija,2987500.0,1742500.0,8050.0,Genil,Genil,Guadalquivir,ES
973,Genil_Loja,3057500.0,1687500.0,4300.0,Genil,Genil,Guadalquivir,ES
974,Cartama,3017500.0,1642500.0,2875.0,Guadalhorce,Guadalhorce,Guadalhorce,ES
975,Glimar_Lina,3117500.0,1767500.0,5075.0,Guadalimar,Guadalimar,Guadalquivir,ES
976,Guadajoz_Va,3022500.0,1762500.0,2450.0,Guadajoz,Guadajoz,Guadalquivir,ES
977,Guadalb_Men,3107500.0,1757500.0,1075.0,Guadalei,Guadalbullon,Guadalquivir,ES
978,Guadalq_Men,3107500.0,1767500.0,16200.0,Grande,Guadalquivir,Guadalquivir,ES
979,Guadiamar,2882500.0,1732500.0,900.0,Guadiamar,Guadiamar,Guadalquivir,ES
980,San Pablo de Bujaceite,2937500.0,1627500.0,650.0,Guadiaro,Guadiaro,Guadiaro,ES
982,Guadix,3152500.0,1682500.0,550.0,Guadiana menor,Guadix,Guadalquivir,ES
986,Terque (Nacimiento),3197500.0,1642500.0,675.0,Andarax,Nacimiento,Andarax,ES
988,R_Fardes,3157500.0,1702500.0,1700.0,Guadiana menor,Fardes,Guadalquivir,ES
990,Bobadilla,3012500.0,1677500.0,750.0,Guadalhorce,Guadalhorce,Guadalhorce,ES
994,RHuelva_Cala_G,2897500.0,1772500.0,1000.0,Guadiamar,Huelva,Guadalquivir,ES
997,Salado_Porc,3072500.0,1762500.0,675.0,Guadajoz,Arroyo del Salado de Porcuna,Guadalquivir,ES
998,Trasvase de Majaceite,2947500.0,1637500.0,500.0,Guadiaro,Guadiaro,Guadiaro,ES
1002,La Garonne à Tonneins,3547500.0,2417500.0,50325.0,"Garonne, below Lot",Garonne,Garonne,FR
1003,L'Allan à Fesches-le-Châtel,4087500.0,2717500.0,650.0,Saone,Allaine,Rhone,FR
1006,La Cure à Arcy-sur-Cure,3852500.0,2737500.0,1175.0,Yonne,Cure,Seine,FR
1007,La Brenne à Montbard,3897500.0,2737500.0,775.0,Yonne,Brenne,Seine,FR
1008,L'Armançon à Tronchoy,3867500.0,2772500.0,1975.0,Yonne,Armancon,Seine,FR
1009,La Vingeanne à Oisilly,3972500.0,2712500.0,600.0,Saone,Vingeanne,Rhone,FR
1010,L'Ouche à Plombières-lès-Dijon,3942500.0,2702500.0,650.0,Saone,Ouche,Rhone,FR
1011,L'Azergues à Lozanne,3907500.0,2542500.0,900.0,Saone,Azergues,Rhone,FR
1012,L'Ain à Pont-d'Ain,3962500.0,2562500.0,2750.0,Ain,Ain,Rhone,FR
1013,L'Ain à Chazey-sur-Ain,3952500.0,2547500.0,3675.0,Ain,Ain,Rhone,FR
1014,Usce,5182500.0,2322500.0,6850.0,Velika Morava,Ibar,Danube,RS
1015,Aleksinac,5267500.0,2337500.0,14325.0,Velika Morava,Juzna Morava,Danube,RS
1016,Castro_Rio_G,3047500.0,1742500.0,1650.0,Guadajoz,Guadajoz,Guadalquivir,ES
1017,Nybergsund,4447500.0,4237500.0,4375.0,Gota,Trysilelva / Klaralven,Gota,NO
1018,Neiden,5067500.0,5277500.0,3075.0,Neidenelva,Neidenelva,Naatamo,NO
1019,Polmak nye,4997500.0,5302500.0,13825.0,Tana,Tana,Tana,NO
1020,Iijärvi - luusua,5022500.0,5242500.0,800.0,Naatamo,Iijarvi,Naatamo,FI
1021,Salzburg-Nonntal,4547500.0,2747500.0,4675.0,Inn,Salzach,Danube,AT
1022,Aulestad,4332500.0,4237500.0,925.0,Lagen,Gausa,Glomma,NO
1026,Viksvatn (Hestadfjorden),4102500.0,4252500.0,500.0,Gaula (Sande),Gaula (Sande),Gaula_Sande,NO
1030,"Vækkava, Iesjokka",4907500.0,5207500.0,2075.0,Tana,Lesjokka,Tana,NO
1031,Unsetåa,4377500.0,4317500.0,625.0,"Glomma, headwaters",Unsetaa,Glomma,NO
1033,Trangen,4447500.0,4597500.0,875.0,Namsen,Sanddola,Namsen,NO
1036,Syrstad,4307500.0,4437500.0,2275.0,Orkla,Orkla,Orkla,NO
1037,Bertnem,4427500.0,4597500.0,5175.0,Namsen,Namsen,Namsen,NO
1040,Svartfossberget,4767500.0,5192500.0,1950.0,Reisaelva,Reisaelva,Reisaelva,NO
1041,Blaker,4387500.0,4097500.0,38650.0,"Glomma, below Lagen",Glomma,Glomma,NO
1048,Stuvane,4192500.0,4217500.0,975.0,Laerdalselva,Laerdalselva,Laerdalselva,NO
1050,Bruhaug,4277500.0,4102500.0,3500.0,Lagen,Numedalslagen,Lagen,NO
1056,Bulken (Vangsvatnet),4117500.0,4177500.0,1075.0,Vosso,Vosso,Vosso,NO
1060,Driva v/Elverhøy bru,4252500.0,4392500.0,2425.0,Driva,Driva,Driva,NO
1061,Driva v/Risefoss,4297500.0,4377500.0,725.0,Driva,Driva,Driva,NO
1062,Eggafoss,4382500.0,4417500.0,675.0,Gaula (Melhus),Gaula (Melhus),Gaula,NO
1068,Selfors bru,4527500.0,4882500.0,775.0,Beiarelva,Beiarelva,Beiarelva,NO
1075,Rauma v/Horgheim,4212500.0,4372500.0,1125.0,Rauma,Rauma,Rauma,NO
1076,Rathe,4342500.0,4472500.0,3050.0,Nea,Nea,Nea,NO
1077,Polmak nye,5002500.0,5307500.0,13850.0,Tana,Tana,Tana,NO
1082,Øvrevatn,4647500.0,5102500.0,525.0,Salangs,Svartdalsbekken,Salangs,NO
1083,Omnesfoss,4262500.0,4057500.0,875.0,Skien,Heddola,Skien,NO
1086,Flaksvatn,4217500.0,3917500.0,1825.0,Tovdal,Tovdal,Tovdal,NO
1088,Fustvatn,4472500.0,4757500.0,550.0,Fusta,Fusta,Fusta,NO
1091,Nervoll,4507500.0,4707500.0,650.0,Vefsna,Vefsna,Vefsna,NO
1092,Nedre Sjodalsvatn,4262500.0,4272500.0,500.0,Lagen,Sjoa,Glomma,NO
1099,Gaulfoss,4332500.0,4447500.0,3200.0,Gaula (Melhus),Gaula (Melhus),Gaula,NO
1101,Masi,4857500.0,5197500.0,5675.0,Altaelva,Kautokeinoelva,Altaelva,NO
1103,Gjedlakleiv,4087500.0,3942500.0,600.0,Bjerkreim,Bjerkreim,Bjerkreim,NO
1107,Malangsfoss,4672500.0,5122500.0,2975.0,Malselv,Malselv,Malselv,NO
1110,Grunnfoss,4412500.0,4522500.0,900.0,Verdal,Helgaa,Verdal,NO
1114,Laksfors,4472500.0,4727500.0,3575.0,Vefsna,Vefsna,Vefsna,NO
1115,Kvenna,4202500.0,4102500.0,825.0,Skien,Kvenna,Skien,NO
1118,Kråkfoss,4382500.0,4117500.0,500.0,"Glomma, below Lagen",Leira,Glomma,NO
1119,Kjølemo,4177500.0,3897500.0,1750.0,Mandal,Mandal,Mandal,NO
1121,Kirkevoll bru,4272500.0,4062500.0,3850.0,Skien,Tinne,Skien,NO
1125,Hagadrag,4252500.0,4037500.0,750.0,Skien,Boelva,Skien,NO
1131,Holmfoss i Numedalslågen,4317500.0,4017500.0,5150.0,Lagen,Lagen,Lagen,NO
1132,Håkkadalbrua,4397500.0,4547500.0,2125.0,Byaelva,Byaelva,Byaelva,NO
1137,Hamar (Mjøsa),4377500.0,4187500.0,1200.0,Lagen,Mjosa,Glomma,NO
1140,Hegra bru,4372500.0,4482500.0,1900.0,Stjordal,Stjordal,Stjordal,NO
1141,Heisel,4197500.0,3902500.0,3600.0,Otra,Otra,Otra,NO
1145,Daugavpils,5342500.0,3757500.0,63700.0,"Daugava, below Dysna",Daugava,Daugava,LV
1148,Jēkabpils,5287500.0,3822500.0,69075.0,"Daugava, below Dysna",Daugava,Daugava,LV
1152,Sīļi,5322500.0,3807500.0,2750.0,"Daugava, below Dysna",Dubna,Daugava,LV
1153,Lubāna,5327500.0,3872500.0,7150.0,Aiviekste,Aiviekste,Daugava,LV
1154,Aiviekstes HES,5292500.0,3837500.0,8700.0,Aiviekste,Aiviekste,Daugava,LV
1155,Lielpeči,5217500.0,3837500.0,1600.0,"Daugava, below Aiviekste",Ogre,Daugava,LV
1157,Cardona (tunel),3632500.0,2127500.0,775.0,Llobregat,Cardoner,Llobregat,ES
1158,Sant Sadurni d Anoia,3632500.0,2077500.0,725.0,Llobregat,Anoia,Llobregat,ES
1159,Castellbell i el Vilar,3642500.0,2097500.0,3350.0,Llobregat,Llobregat,Llobregat,ES
1161,Sant Joan Despi,3652500.0,2062500.0,4900.0,Llobregat,Llobregat,Llobregat,ES
1162,Berga (Olvan),3647500.0,2147500.0,525.0,Llobregat,Llobregat,Llobregat,ES
1163,Balsareny,3647500.0,2122500.0,1025.0,Llobregat,Llobregat,Llobregat,ES
1164,Suria,3637500.0,2117500.0,1025.0,Llobregat,Cardoner,Llobregat,ES
1165,Martorell,3642500.0,2077500.0,875.0,Llobregat,Anoia,Llobregat,ES
1168,Sant Vicenc dels Horts (Canal de la Dreta),3652500.0,2067500.0,4850.0,Llobregat,Llobregat,Llobregat,ES
1169,Castellbisbal (Assut de Salzers),3642500.0,2082500.0,3550.0,Llobregat,Llobregat,Llobregat,ES
1172,Ciudad Rodrigo,2922500.0,2097500.0,1100.0,Agueda,Agueda,Douro,ES
1173,Covarrubias,3207500.0,2207500.0,1200.0,Pisuerga,Arlanza,Douro,ES
1174,Peral De Arlanza,3162500.0,2217500.0,2450.0,Pisuerga,Arlanza,Douro,ES
1175,Villavieja De Muño,3182500.0,2237500.0,1575.0,Pisuerga,Arlanzon,Douro,ES
1177,Celadilla Del Río,3112500.0,2287500.0,575.0,Pisuerga,Carrion,Douro,ES
1178,Palencia,3127500.0,2227500.0,2275.0,Pisuerga,Carrion,Douro,ES
1179,Garray,3287500.0,2157500.0,1525.0,Douro,Douro,Douro,ES
1180,Villamarciel,3077500.0,2167500.0,36775.0,Douro,Douro,Douro,ES
1181,Zamora,3007500.0,2182500.0,46025.0,Douro,Douro,Douro,ES
1182,Quintanilla De Onésimo,3122500.0,2172500.0,12225.0,Douro,Douro,Douro,ES
1183,Las Vencías,3157500.0,2147500.0,1125.0,Duraton,Duraton,Douro,ES
1185,Castropepe,3032500.0,2232500.0,7000.0,Esla,Esla,Douro,ES
1186,Benamariel 2,3047500.0,2272500.0,4125.0,Esla,Esla,Douro,ES
1187,Cebrones,3017500.0,2267500.0,3125.0,Esla,Orbigo,Douro,ES
1188,Cordovilla,3147500.0,2222500.0,4200.0,Pisuerga,Pisuerga,Douro,ES
1189,Valladolid-Pisuerga,3097500.0,2177500.0,15575.0,Pisuerga,Pisuerga,Douro,ES
1190,Herrera De Pisuerga,3152500.0,2272500.0,1525.0,Pisuerga,Pisuerga,Douro,ES
1191,Secos,3062500.0,2297500.0,950.0,Esla,Porma,Douro,ES
1192,Rabal,2882500.0,2247500.0,775.0,Tamega,Tamega,Douro,ES
1194,Tormes,3007500.0,2057500.0,825.0,Tormes,Tormes,Douro,ES
1195,Stenudden,4667500.0,4842500.0,2375.0,Pitealven,Tjeggelvas,Pitealven,SE
1196,Mörrum,4617500.0,3692500.0,3425.0,Morrumsan,Morrumsan,Morrumsan,SE
1197,Munkedal 2,4417500.0,3927500.0,1350.0,Orekilsalven,Orekilsalven,Orekilsalven,SE
1198,Ersbo,4477500.0,4247500.0,1075.0,Vasterdal,Goralven,Dal,SE
1199,Getebro,4702500.0,3782500.0,1350.0,Alsteran,Alsteran,Alsteran,SE
1200,Möckeln,4572500.0,3732500.0,1025.0,Helge a,Helge a,Helge,SE
1201,Ytterholmen,4857500.0,4827500.0,1000.0,Ranealven,Livasalven,Ranealven,SE
1203,Moholm,4552500.0,3947500.0,875.0,Gota,Tidan,Gota,SE
1205,Sundstorp,4492500.0,3917500.0,650.0,Gota,Lidan,Gota,SE
1206,Hallbosjön,4697500.0,3992500.0,2325.0,Nykopingsan,Vrenaan,Nykopingsan,SE
1207,Kaalasjärvi,4742500.0,4992500.0,1450.0,Kalix,Kaalasjarvi,Kalix,SE
1209,Västersel,4737500.0,4507500.0,1450.0,Moalven,Moalven,Moalven,SE
1210,Strömfors,4732500.0,4697500.0,875.0,Skelleftealven,Malan,Skelleftealven,SE
1220,Nissafors 2,4542500.0,3822500.0,1150.0,Nissan,Nissan,Lagan,SE
1223,Fyrås,4592500.0,4497500.0,2275.0,Indalsalven,Ammeran,Indalsalven,SE
1228,Hammarby 2,4607500.0,4057500.0,900.0,Arbogaan,Jarlean,Arbogaan,SE
1231,Åsbro 3,4462500.0,3797500.0,2150.0,Viskan,Viskan,Viskan,SE
1235,Konstdalsströmmen,4692500.0,4207500.0,1025.0,Testeboan,Ostersjon,Testeboan,SE
1238,Hassela,4672500.0,4352500.0,650.0,Harmangersan,Edean,Harmangersan,SE
1240,Byske,4847500.0,4692500.0,3675.0,Byske,Byske,Byske,SE
1241,Melby,4712500.0,3902500.0,700.0,Vindan,Vindan,Vindan,SE
1247,Nytorp,4657500.0,3892500.0,2500.0,Motala Stroem,Storan,Motala Stroem,SE
1250,Fryele,4572500.0,3802500.0,1475.0,Lagan,Haran,Lagan,SE
1253,Mariefors,4677500.0,3697500.0,800.0,Lyckebyan,Lyckebyan,Lyckebyan,SE
1260,Torrböle 2,4792500.0,4547500.0,2875.0,Ore,Ore,Ore,SE
1262,Río Miño en Pontevilar,2902500.0,2392500.0,725.0,Minho,Minho,Minho,ES
1263,Río Miño en Cela Brazo derecho,2897500.0,2392500.0,1075.0,Minho,Minho,Minho,ES
1264,Río Miño en Cela Brazo Izquierdo,2902500.0,2397500.0,1050.0,Minho,Minho,Minho,ES
1266,Río Ladra en Begonte,2892500.0,2397500.0,825.0,Minho,Ladra,Minho,ES
1269,Río Neira en Paramo (o),2902500.0,2362500.0,800.0,Minho,Neira,Minho,ES
1272,Río Cua en Quilos,2957500.0,2322500.0,500.0,Sil,Cua,Minho,ES
1274,Río Cabrera Pte Domingo Florez,2952500.0,2297500.0,550.0,Sil,Cabrera,Minho,ES
1279,Río Arnoia en Arnoia,2837500.0,2307500.0,750.0,Minho,Arnoia,Minho,ES
1281,Río Limia en Ponteliñares,2852500.0,2277500.0,700.0,Limia,Lima,Lima,ES
1284,Río Sil en Ponferrada,2972500.0,2317500.0,850.0,Sil,Sil,Minho,ES
1285,Río Cua en Cacabelos,2957500.0,2317500.0,525.0,Sil,Cua,Minho,ES
1289,Río Avia en Leiro,2837500.0,2322500.0,600.0,Minho,Avia,Minho,ES
1290,Río Avia en Ribadavia,2837500.0,2317500.0,625.0,Minho,Avia,Minho,ES
1291,Río Miño en Salvaterra do Miño,2807500.0,2297500.0,15550.0,Minho,Minho,Minho,ES
1300,Río Arnoia en Pontefreixo,2847500.0,2297500.0,550.0,Minho,Arnoia,Minho,ES
1306,Río Sil en Matarrosa del Sil,2977500.0,2332500.0,650.0,Sil,Sil,Minho,ES
1308,Crnece,4702500.0,2627500.0,12150.0,Drava,Drava,Danube,SI
1311,Rahiv,5377500.0,2877500.0,1175.0,Tisa,Tisza,Danube,UA
1316,Vylok,5267500.0,2862500.0,9050.0,Tisa,Tisza,Danube,UA
1321,Mukacheve,5257500.0,2897500.0,1350.0,Tisa,Latorica,Danube,UA
1322,Chop,5222500.0,2892500.0,2300.0,Tisa,Latorica,Danube,UA
1324,Zaricheve,5232500.0,2932500.0,1325.0,Tisa,Uzh,Danube,UA
1325,Yzgorod,5227500.0,2912500.0,1975.0,Tisa,Uzh,Danube,UA
1327,Chernivtsi,5497500.0,2927500.0,7100.0,Prut,Prut,Danube,UA
1328,Usteriky,5427500.0,2892500.0,1525.0,Prut,Cheremosh,Danube,UA
1330,Rozdol,5332500.0,3022500.0,5550.0,"Dniester, headwaters",Dniester,Dniester,UA
1331,Zhyravne,5352500.0,3012500.0,9900.0,"Dniester, below Stryi",Dniester,Dniester,UA
1332,Galych,5387500.0,2997500.0,14950.0,"Dniester, below Stryi",Dniester,Dniester,UA
1334,Zalishyky,5467500.0,2962500.0,24725.0,"Dniester, below Stryi",Dniester,Dniester,UA
1335,Mogilyv Podilskyi,5617500.0,2972500.0,42975.0,"Dniester, below Seret",Dniester,Dniester,UA
1337,Verhne Synyovydne,5307500.0,2977500.0,2425.0,Stryi,Stryi,Dniester,UA
1339,Yasenytsya,5272500.0,2987500.0,1025.0,Stryi,Stryi,Dniester,UA
1340,Zarichne,5337500.0,2992500.0,1325.0,"Dniester, below Stryi",Svicha,Dniester,UA
1341,Perevozets,5382500.0,2992500.0,1500.0,"Dniester, below Stryi",Limnytsya,Dniester,UA
1342,Chortkiv,5462500.0,3007500.0,3150.0,Seret,Seret,Dniester,UA
1343,Lytovezh,5322500.0,3152500.0,6800.0,Narew,Bug,Vistula,UA
1344,Kamyanka Buzhska,5342500.0,3097500.0,2425.0,Narew,Bug,Vistula,UA
1345,Lubeshiv,5387500.0,3302500.0,2850.0,Pripyat,Stokhid,Dnieper,UA
1346,Lutsk,5397500.0,3182500.0,7150.0,Pripyat,Styr,Dnieper,UA
1348,Mlynok,5427500.0,3287500.0,11200.0,Pripyat,Styr,Dnieper,UA
1349,Yampil,5477500.0,3112500.0,1425.0,Pripyat,Horyn,Dnieper,UA
1350,Ozenin,5487500.0,3167500.0,5850.0,Pripyat,Horyn,Dnieper,UA
1351,Derazhne,5442500.0,3202500.0,9150.0,Pripyat,Horyn,Dnieper,UA
1353,Novograd-Volynskyi,5557500.0,3202500.0,7525.0,Pripyat,Sluch,Dnieper,UA
1354,Sarny,5472500.0,3267500.0,13250.0,Pripyat,Sluch,Dnieper,UA
1356,Chooz,3942500.0,3012500.0,10225.0,Meuse,Meuse,Rhine,BE
1357,Amay,3982500.0,3057500.0,16750.0,Meuse,Meuse,Rhine,BE
1358,Vise-Lixhe,4012500.0,3072500.0,20825.0,Meuse,Meuse,Rhine,BE
1359,Angleur,4012500.0,3062500.0,3725.0,Meuse,Ourthe,Rhine,BE
1360,Salzinnes-Ronet,3947500.0,3052500.0,2900.0,Meuse,Sambre,Rhine,BE
1361,Tournai,3852500.0,3077500.0,4975.0,Scheldt,Scheldt,Scheldt,BE
1362,Ballathie,3497500.0,3782500.0,4550.0,Tay,Tay,Tay,UK
1363,Boat O Brig,3532500.0,3892500.0,2850.0,Spey,Spey,Spey,UK
1364,Brigde of Teith,3452500.0,3762500.0,625.0,Teith,Teith,Forth,UK
1365,Camisky,3412500.0,3847500.0,1250.0,Lochy,Lochy,Lochy,UK
1366,Craigforth,3457500.0,3757500.0,1175.0,Forth,Forth,Forth,UK
1367,Daldowie,3442500.0,3722500.0,1975.0,Clyde,Clyde,Clyde,UK
1368,Ellon,3597500.0,3867500.0,650.0,Ythan,Ythan,Ythan,UK
1369,Forres,3507500.0,3907500.0,875.0,Findhor,Findhorn,Findhor,UK
1370,Friars Carse,3452500.0,3642500.0,775.0,Nith,Nith,Nith,UK
1371,Kinkell Bridge,3477500.0,3772500.0,600.0,Earn,Earn,Tay,UK
1372,Moy Bridge,3457500.0,3917500.0,975.0,Conon,Conon,Conon,UK
1373,Muiresk,3577500.0,3892500.0,950.0,Deveron,Deveron,Deveron,UK
1374,Ness-side,3472500.0,3902500.0,1850.0,Ness,Ness,Ness,UK
1375,Norham,3562500.0,3692500.0,4400.0,Tweed,Tweed,Tweed,UK
1376,Parkhill,3582500.0,3857500.0,1275.0,Don,Don,Don,UK
1377,Sprouston,3542500.0,3677500.0,3375.0,Tweed,Tweed,Tweed,UK
1378,Woodend,3557500.0,3842500.0,1350.0,Dee,Dee,Dee,UK
1399,Nava Weir,3227500.0,3517500.0,1725.0,Boyne,Boyne,Boyne,IE
1400,Liscarton,3222500.0,3527500.0,625.0,Kells Blackwater,Blackwater (Kells),Boyne,IE
1401,Slane Castle,3232500.0,3522500.0,2475.0,Boyne,Boyne,Boyne,IE
1402,Scarawalsh,3207500.0,3402500.0,1000.0,Slaney,Slaney,Slaney,IE
1403,Royal Oak,3187500.0,3427500.0,2425.0,Barrow,Barrow,Barrow,IE
1404,Levitstown,3192500.0,3452500.0,1725.0,Barrow,Barrow,Barrow,IE
1405,Graiguenamanagh,3187500.0,3407500.0,2825.0,Barrow,Barrow,Barrow,IE
1406,John's Bridge,3162500.0,3427500.0,1600.0,Nore,Nore,Barrow,IE
1407,Brownsbarn,3172500.0,3402500.0,2450.0,Nore,Nore,Barrow,IE
1408,Cahir Park,3112500.0,3402500.0,1625.0,Suir,Suir,Barrow,IE
1409,Clonmel,3127500.0,3397500.0,2150.0,Suir,Suir,Barrow,IE
1410,Ballyduff,3092500.0,3382500.0,2325.0,Munster Blackwater,Munster Blackwater,Blackwater,IE
1411,Kilavullen,3062500.0,3387500.0,1250.0,Munster Blackwater,Munster Blackwater,Blackwater,IE
